Date,Day,Time,Hour,Booking_ID,Booking_Status,Cancel_Reason,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Booking_Value,Ride_Distance,Driver_Rating,Customer_Rating,
08-05-24,Wednesday,10:53:00 AM,10,CNR3137352238,Cancelled,Driver Unavailable,CID920566,eBike,Peenya,HSR Layout,444,0,,,
14-05-24,Tuesday,9:41:00 AM,9,CNR9021264849,Completed,,CID959757,eBike,Magadi Road,Magadi Road,2920,1,4.4,4.8,
04-05-24,Saturday,6:25:00 PM,18,CNR4877548148,Incomplete,,CID450724,eBike,Mysore Road,Chamarajpet,442,31,,,
18-05-24,Saturday,4:34:00 AM,4,CNR6764657713,Completed,,CID407033,Bike,Majestic,KR Puram,450,8,4.1,4.9,
14-05-24,Tuesday,12:35:00 PM,12,CNR2294144318,Cancelled,Customer Cancelled,CID502396,Prime Sedan,Hulimavu,Langford Town,178,7,,,
25-05-24,Saturday,9:06:00 AM,9,CNR6122722894,Completed,,CID216273,Bike,Shivajinagar,Koramangala,2613,0,4.7,4.4,
18-05-24,Saturday,8:43:00 AM,8,CNR7870435858,Completed,,CID404451,Prime SUV,Bannerghatta Road,Vijayanagar,426,7,3.7,3.8,
06-05-24,Monday,1:43:00 PM,13,CNR6290736649,Completed,,CID433846,Bike,Kadugodi,Kadugodi,174,10,3.6,4.5,
31-05-24,Friday,9:55:00 PM,21,CNR3413037365,Cancelled,Driver Unavailable,CID714689,Prime Plus,JP Nagar,Cox Town,803,37,,,
25-05-24,Saturday,8:20:00 AM,8,CNR8153453329,Incomplete,,CID305332,Bike,Devanahalli,Mysore Road,233,20,,,
18-05-24,Saturday,5:07:00 AM,5,CNR2159189450,Incomplete,,CID491977,Prime Plus,Padmanabhanagar,Sahakar Nagar,1098,44,,,
02-05-24,Thursday,10:33:00 PM,22,CNR8615561360,Completed,,CID706415,Prime Plus,Cox Town,Banashankari,673,0,4.6,4.4,
10-05-24,Friday,8:55:00 AM,8,CNR1784242983,Completed,,CID197953,Bike,BTM Layout,Indiranagar,792,23,3.8,4,
11-05-24,Saturday,8:04:00 AM,8,CNR3840385191,Completed,,CID984016,Auto,Bannerghatta Road,Padmanabhanagar,414,0,4.3,4.1,
21-05-24,Tuesday,1:42:00 AM,1,CNR8365617916,Cancelled,Driver Cancelled,CID942627,Prime SUV,Cox Town,KR Puram,1202,0,,,
01-05-24,Wednesday,7:49:00 PM,19,CNR5301644284,Cancelled,Driver Unavailable,CID645759,Auto,Bellandur,Indiranagar,855,0,,,
12-05-24,Sunday,6:55:00 PM,18,CNR1615114359,Completed,,CID945704,Bike,Kengeri,Yeshwanthpur,340,0,3.7,4.9,
05-05-24,Sunday,9:36:00 AM,9,CNR2705992362,Completed,,CID144024,Bike,Ramamurthy Nagar,Majestic,106,0,4.8,4,
21-05-24,Tuesday,12:41:00 AM,0,CNR2102110741,Completed,,CID169249,Prime SUV,Hennur,JP Nagar,580,30,4.7,4.9,
14-05-24,Tuesday,4:33:00 PM,16,CNR9360061961,Completed,,CID327109,Bike,Kadugodi,MG Road,248,25,3.5,4.3,
26-05-24,Sunday,2:27:00 PM,14,CNR9312052350,Completed,,CID350574,Auto,Rajajinagar,Hulimavu,143,5,4,4,
05-05-24,Sunday,9:00:00 AM,9,CNR9117384007,Completed,,CID601269,Prime Sedan,Hulimavu,Varthur,380,0,4.6,4.2,
09-05-24,Thursday,8:32:00 AM,8,CNR9933479896,Cancelled,Driver Cancelled,CID838237,Prime Plus,Hebbal,KR Puram,299,18,,,
29-05-24,Wednesday,6:59:00 AM,6,CNR1162433352,Completed,,CID964787,Prime SUV,Magadi Road,Frazer Town,140,26,4.5,5,
07-05-24,Tuesday,8:40:00 AM,8,CNR6966297251,Completed,,CID264405,Auto,Indiranagar,BTM Layout,1794,9,4.5,3.8,
03-05-24,Friday,6:35:00 AM,6,CNR2681589440,Incomplete,,CID800015,Prime Sedan,Mysore Road,Varthur,117,47,,,
02-05-24,Thursday,7:38:00 AM,7,CNR2907015428,Completed,,CID406695,Prime Sedan,Tumkur Road,Koramangala,494,0,3.6,4,
23-05-24,Thursday,7:43:00 AM,7,CNR3883768133,Completed,,CID683157,Mini,BTM Layout,Shantinagar,177,0,3.6,4.3,
15-05-24,Wednesday,3:10:00 PM,15,CNR5426892168,Completed,,CID408265,eBike,Yelahanka,HSR Layout,350,30,3.6,5,
05-05-24,Sunday,2:21:00 PM,14,CNR4692925949,Completed,,CID980767,Prime Sedan,Mysore Road,Tumkur Road,762,9,4.4,4.9,
11-05-24,Saturday,5:34:00 PM,17,CNR1874381826,Cancelled,Driver Cancelled,CID880336,Mini,Kadugodi,HSR Layout,122,25,,,
03-05-24,Friday,2:32:00 PM,14,CNR4208855883,Cancelled,Driver Cancelled,CID658131,Prime SUV,Basavanagudi,HSR Layout,367,35,,,
30-05-24,Thursday,7:39:00 PM,19,CNR9478033573,Completed,,CID528101,Prime SUV,Sarjapur Road,Tumkur Road,137,44,3.8,4.1,
10-05-24,Friday,3:45:00 PM,15,CNR2113323808,Cancelled,Customer Cancelled,CID818915,Auto,BTM Layout,Peenya,529,3,,,
18-05-24,Saturday,2:33:00 PM,14,CNR9169767037,Completed,,CID513544,Prime Plus,Indiranagar,Majestic,180,45,4.6,4,
17-05-24,Friday,8:37:00 AM,8,CNR1906679986,Completed,,CID271524,eBike,Padmanabhanagar,HSR Layout,233,0,3.7,4.7,
15-05-24,Wednesday,1:19:00 AM,1,CNR5221229996,Completed,,CID294245,eBike,Kammanahalli,Peenya,151,0,3.6,4.3,
26-05-24,Sunday,3:52:00 PM,15,CNR9269380738,Cancelled,Driver Unavailable,CID446288,Auto,Sarjapur Road,Cox Town,222,13,,,
07-05-24,Tuesday,11:14:00 AM,11,CNR6796023164,Completed,,CID459121,Prime Sedan,Majestic,Hulimavu,330,49,4.2,3.9,
23-05-24,Thursday,6:09:00 AM,6,CNR9031356978,Completed,,CID878365,Auto,Hebbal,Peenya,953,0,4,4.9,
23-05-24,Thursday,9:55:00 AM,9,CNR7862209498,Completed,,CID629289,Prime SUV,Richmond Town,Nagarbhavi,882,0,4.1,4.7,
29-05-24,Wednesday,4:36:00 PM,16,CNR3984350347,Completed,,CID575831,Bike,Nagarbhavi,Hulimavu,171,49,3.8,4.1,
13-05-24,Monday,1:21:00 AM,1,CNR4337228057,Completed,,CID540772,Auto,Hennur,Chamarajpet,395,0,4.3,4.1,
22-05-24,Wednesday,2:56:00 PM,14,CNR5513109362,Completed,,CID540759,Prime SUV,Rajajinagar,Rajajinagar,422,0,3.5,3.9,
19-05-24,Sunday,8:44:00 AM,8,CNR8026154417,Completed,,CID423620,Bike,Bannerghatta Road,Majestic,483,36,4.2,4.3,
11-05-24,Saturday,5:49:00 AM,5,CNR6148138933,Completed,,CID574376,Mini,Koramangala,Cox Town,424,32,3.6,4.7,
03-05-24,Friday,10:27:00 AM,10,CNR7321376523,Cancelled,Driver Unavailable,CID548106,Prime Sedan,Varthur,Kadugodi,460,46,,,
27-05-24,Monday,12:30:00 PM,12,CNR3100797080,Completed,,CID919655,Prime Sedan,Electronic City,Basavanagudi,533,29,5,4.4,
13-05-24,Monday,7:23:00 PM,19,CNR9007406240,Completed,,CID110779,Prime Sedan,Nagarbhavi,Hulimavu,159,0,4.5,3.9,
25-05-24,Saturday,2:34:00 AM,2,CNR3485223708,Completed,,CID819896,Prime SUV,Bellandur,Koramangala,443,20,3.6,3.9,
31-05-24,Friday,10:39:00 AM,10,CNR3589301125,Cancelled,Customer Cancelled,CID647032,Prime Sedan,Sarjapur Road,RT Nagar,290,49,,,
18-05-24,Saturday,2:00:00 PM,14,CNR2394906700,Completed,,CID103524,Bike,Chickpet,Electronic City,413,39,4.6,4.7,
29-05-24,Wednesday,7:43:00 PM,19,CNR7770404049,Cancelled,Driver Unavailable,CID755226,Prime SUV,Whitefield,Sarjapur Road,1364,0,,,
31-05-24,Friday,7:22:00 AM,7,CNR6499117946,Cancelled,Driver Cancelled,CID813363,Prime Plus,Mysore Road,Peenya,207,0,,,
08-05-24,Wednesday,6:20:00 AM,6,CNR5879429132,Completed,,CID280740,Bike,Cox Town,Ramamurthy Nagar,680,42,4.7,4.7,
13-05-24,Monday,3:38:00 PM,15,CNR2324596749,Cancelled,Driver Cancelled,CID227704,Prime Plus,Hennur,Magadi Road,954,34,,,
27-05-24,Monday,2:35:00 PM,14,CNR8121442508,Completed,,CID144623,Prime SUV,Chickpet,JP Nagar,219,0,4.8,4.1,
03-05-24,Friday,9:43:00 AM,9,CNR7148331675,Completed,,CID674745,Prime SUV,Chickpet,Varthur,192,44,3.7,5,
31-05-24,Friday,1:52:00 PM,13,CNR6781125431,Completed,,CID369357,Prime Plus,Vijayanagar,Hennur,855,28,4.2,4.8,
06-05-24,Monday,6:36:00 AM,6,CNR2854304267,Completed,,CID998802,Auto,Malleshwaram,Ramamurthy Nagar,595,7,4.8,4.4,
19-05-24,Sunday,4:57:00 PM,16,CNR2354588981,Cancelled,Driver Cancelled,CID934041,Prime Plus,Jayanagar,Kadugodi,2498,43,,,
17-05-24,Friday,7:59:00 AM,7,CNR7703931700,Completed,,CID756754,Auto,Basavanagudi,HSR Layout,113,0,3.8,3.8,
11-05-24,Saturday,6:27:00 PM,18,CNR6417062253,Completed,,CID521936,Mini,Chickpet,MG Road,476,0,4.2,3.8,
16-05-24,Thursday,9:21:00 PM,21,CNR8923456217,Completed,,CID610624,Auto,MG Road,Nagarbhavi,681,15,4,4,
13-05-24,Monday,2:31:00 PM,14,CNR9806423677,Completed,,CID668890,Bike,Vijayanagar,Chickpet,133,35,4.3,4.6,
23-05-24,Thursday,11:06:00 PM,23,CNR8856275972,Incomplete,,CID520129,Prime Plus,Electronic City,Marathahalli,487,33,,,
14-05-24,Tuesday,8:47:00 PM,20,CNR7687469044,Completed,,CID388899,Prime SUV,Electronic City,Hebbal,523,26,4.6,4.8,
06-05-24,Monday,8:23:00 AM,8,CNR2171402084,Completed,,CID148261,Auto,Yelahanka,Tumkur Road,143,15,3.8,4.1,
25-05-24,Saturday,3:30:00 AM,3,CNR6198555078,Completed,,CID892593,Mini,Kammanahalli,RT Nagar,418,4,3.9,4.4,
26-05-24,Sunday,11:48:00 AM,11,CNR5911304511,Completed,,CID172195,Prime SUV,Hosur Road,Hebbal,518,0,3.8,4.3,
29-05-24,Wednesday,8:39:00 AM,8,CNR6277066135,Completed,,CID883161,Prime SUV,Chamarajpet,Shivajinagar,333,47,4.6,3.9,
16-05-24,Thursday,6:20:00 AM,6,CNR9813927791,Completed,,CID172091,Prime Plus,Sarjapur Road,Electronic City,2358,18,4.8,3.8,
20-05-24,Monday,9:20:00 AM,9,CNR5602596246,Cancelled,Driver Cancelled,CID343722,eBike,KR Puram,Bannerghatta Road,261,15,,,
07-05-24,Tuesday,6:52:00 PM,18,CNR9576764852,Cancelled,Customer Cancelled,CID534229,Prime Sedan,Padmanabhanagar,Peenya,350,0,,,
17-05-24,Friday,8:24:00 AM,8,CNR7861459274,Completed,,CID722089,Prime Sedan,BTM Layout,Hennur,497,0,3.7,4,
17-05-24,Friday,9:19:00 AM,9,CNR2572786943,Completed,,CID998944,Mini,MG Road,Rajarajeshwari Nagar,382,0,4.8,4.9,
03-05-24,Friday,9:03:00 AM,9,CNR4029613490,Completed,,CID350937,Mini,KR Puram,RT Nagar,440,0,4.8,4.9,
09-05-24,Thursday,8:16:00 PM,20,CNR3786551977,Completed,,CID308661,Bike,Padmanabhanagar,Electronic City,349,4,3.5,5,
04-05-24,Saturday,1:57:00 PM,13,CNR6241328073,Completed,,CID916589,Bike,HSR Layout,Koramangala,880,0,4.5,4.4,
18-05-24,Saturday,9:50:00 AM,9,CNR7796283308,Completed,,CID165895,eBike,Magadi Road,Peenya,328,32,4.1,4.6,
21-05-24,Tuesday,7:28:00 AM,7,CNR5742470026,Completed,,CID947374,Bike,RT Nagar,Hennur,231,46,3.8,5,
01-05-24,Wednesday,1:11:00 PM,13,CNR8800315822,Completed,,CID638116,Prime SUV,Sarjapur Road,Indiranagar,493,11,4.9,4.8,
15-05-24,Wednesday,7:17:00 PM,19,CNR3887625332,Cancelled,Driver Cancelled,CID778903,Prime Plus,Whitefield,RT Nagar,339,47,,,
02-05-24,Thursday,9:44:00 AM,9,CNR9082927091,Completed,,CID403448,Bike,MG Road,Koramangala,536,0,4.6,4.2,
06-05-24,Monday,9:07:00 AM,9,CNR6563512831,Cancelled,Driver Unavailable,CID260372,Prime SUV,Peenya,Banashankari,2170,0,,,
01-05-24,Wednesday,12:15:00 PM,12,CNR5845941393,Completed,,CID476569,Auto,Magadi Road,Tumkur Road,967,17,3.8,4.7,
10-05-24,Friday,8:34:00 AM,8,CNR2157490672,Completed,,CID703643,Bike,Shantinagar,Marathahalli,192,0,4.3,4.9,
08-05-24,Wednesday,1:49:00 PM,13,CNR5865232039,Completed,,CID995858,eBike,Varthur,Rajarajeshwari Nagar,829,0,4.6,3.9,
28-05-24,Tuesday,3:35:00 PM,15,CNR5829363360,Cancelled,Customer Cancelled,CID458268,Bike,Marathahalli,Basavanagudi,1273,0,,,
06-05-24,Monday,1:54:00 AM,1,CNR6009047264,Completed,,CID868099,Bike,Richmond Town,Cox Town,913,31,4.8,4,
31-05-24,Friday,6:27:00 PM,18,CNR3745210228,Cancelled,Driver Unavailable,CID295804,Mini,RT Nagar,Electronic City,468,0,,,
17-05-24,Friday,1:56:00 AM,1,CNR2065517633,Completed,,CID962702,Prime SUV,Chickpet,Padmanabhanagar,387,37,4.7,4.5,
03-05-24,Friday,10:36:00 AM,10,CNR9037538281,Completed,,CID997678,Prime Plus,Banashankari,BTM Layout,147,5,4.6,4.3,
02-05-24,Thursday,2:05:00 AM,2,CNR7706520181,Completed,,CID253372,Prime Plus,Tumkur Road,Electronic City,425,0,3.9,4.4,
08-05-24,Wednesday,9:46:00 AM,9,CNR6566262578,Completed,,CID971158,eBike,RT Nagar,Ulsoor,453,29,4.8,3.8,
03-05-24,Friday,3:18:00 PM,15,CNR5769106872,Cancelled,Driver Cancelled,CID109606,eBike,Ramamurthy Nagar,Basavanagudi,2031,0,,,
14-05-24,Tuesday,6:02:00 AM,6,CNR6929306893,Completed,,CID421814,Prime SUV,Hennur,Sahakar Nagar,381,31,4.5,4.2,
31-05-24,Friday,12:12:00 PM,12,CNR3772894831,Completed,,CID729499,Prime Plus,Basavanagudi,Koramangala,458,10,3.6,4.3,
08-05-24,Wednesday,7:56:00 AM,7,CNR2653474212,Completed,,CID894119,Auto,Kengeri,KR Puram,181,1,4.1,4.6,
21-05-24,Tuesday,9:35:00 AM,9,CNR9559367957,Completed,,CID778108,Prime Plus,JP Nagar,Shivajinagar,299,0,4.1,3.9,
05-05-24,Sunday,2:53:00 PM,14,CNR7008558083,Cancelled,Customer Cancelled,CID309116,Auto,Hosur Road,Jayanagar,208,16,,,
14-05-24,Tuesday,8:13:00 AM,8,CNR1685069731,Incomplete,,CID144488,Prime Plus,Tumkur Road,Rajajinagar,337,0,,,
21-05-24,Tuesday,9:03:00 AM,9,CNR1036978390,Cancelled,Driver Unavailable,CID880960,Mini,Peenya,HSR Layout,419,35,,,
01-05-24,Wednesday,8:44:00 AM,8,CNR5930299674,Incomplete,,CID575218,Prime Plus,RT Nagar,Vijayanagar,638,25,,,
15-05-24,Wednesday,4:21:00 PM,16,CNR9206425262,Cancelled,Customer Cancelled,CID825394,Auto,JP Nagar,Mysore Road,260,15,,,
17-05-24,Friday,8:28:00 PM,20,CNR8746261766,Completed,,CID497104,Prime Sedan,KR Puram,Hennur,876,43,4.7,3.8,
25-05-24,Saturday,9:01:00 AM,9,CNR4745586127,Completed,,CID779746,eBike,Peenya,Padmanabhanagar,184,46,4.4,3.9,
01-05-24,Wednesday,6:30:00 AM,6,CNR5778168529,Completed,,CID629157,eBike,Electronic City,Rajajinagar,731,19,4,4.4,
01-05-24,Wednesday,5:01:00 PM,17,CNR2847137443,Incomplete,,CID312067,Bike,Hulimavu,Majestic,124,24,,,
13-05-24,Monday,7:15:00 AM,7,CNR1470553956,Cancelled,Driver Cancelled,CID413847,eBike,Indiranagar,Koramangala,1226,0,,,
21-05-24,Tuesday,11:31:00 AM,11,CNR9729628706,Cancelled,Driver Cancelled,CID564938,Mini,MG Road,Chickpet,457,11,,,
25-05-24,Saturday,1:35:00 PM,13,CNR1627894725,Completed,,CID653097,Prime Plus,Jayanagar,KR Puram,489,38,3.9,4.1,
03-05-24,Friday,8:19:00 AM,8,CNR7570858024,Completed,,CID304865,Bike,Chickpet,Rajarajeshwari Nagar,146,16,4.1,4.7,
25-05-24,Saturday,11:46:00 AM,11,CNR5460408780,Cancelled,Driver Unavailable,CID242341,Prime Plus,Ramamurthy Nagar,Peenya,430,45,,,
01-05-24,Wednesday,8:55:00 PM,20,CNR5777447140,Incomplete,,CID471022,Bike,Majestic,RT Nagar,166,3,,,
21-05-24,Tuesday,4:06:00 AM,4,CNR8402553807,Completed,,CID505978,Prime SUV,Magadi Road,Ulsoor,463,39,3.9,4.5,
06-05-24,Monday,8:19:00 AM,8,CNR1632423263,Completed,,CID746310,Bike,Malleshwaram,Bellandur,587,33,3.8,4.1,
25-05-24,Saturday,6:58:00 AM,6,CNR3047071055,Completed,,CID388668,Prime Plus,MG Road,Mysore Road,2932,1,4.7,4.1,
23-05-24,Thursday,4:40:00 PM,16,CNR8819346938,Completed,,CID137223,Prime SUV,Chickpet,Rajajinagar,447,47,4.6,4.9,
29-05-24,Wednesday,3:19:00 PM,15,CNR9872240242,Completed,,CID779957,Mini,Magadi Road,Malleshwaram,250,0,3.7,4.7,
19-05-24,Sunday,9:50:00 AM,9,CNR4541989796,Completed,,CID225885,Prime Plus,Banashankari,Sarjapur Road,319,0,3.8,3.9,
29-05-24,Wednesday,11:22:00 AM,11,CNR6425248405,Cancelled,Driver Cancelled,CID711615,Mini,Chickpet,Koramangala,253,44,,,
30-05-24,Thursday,3:27:00 PM,15,CNR4784366342,Completed,,CID924968,Mini,Varthur,Indiranagar,396,6,4.1,4.1,
15-05-24,Wednesday,4:50:00 AM,4,CNR6295169097,Completed,,CID287912,Prime Sedan,MG Road,Padmanabhanagar,331,0,4.7,4,
21-05-24,Tuesday,6:06:00 PM,18,CNR7095287655,Completed,,CID365028,eBike,Electronic City,Shivajinagar,534,13,3.5,4,
18-05-24,Saturday,4:11:00 PM,16,CNR3349337488,Completed,,CID250384,Prime Plus,Hennur,Nagarbhavi,1210,22,4.9,3.8,
14-05-24,Tuesday,10:52:00 AM,10,CNR2748622982,Completed,,CID644394,Bike,Hulimavu,Malleshwaram,901,47,3.7,4.5,
30-05-24,Thursday,1:33:00 AM,1,CNR6828977456,Completed,,CID753459,Prime Plus,Jayanagar,Kammanahalli,147,0,4.1,4,
13-05-24,Monday,11:50:00 AM,11,CNR3101755592,Cancelled,Driver Cancelled,CID407345,Prime Plus,Kengeri,Jayanagar,222,2,,,
19-05-24,Sunday,8:42:00 PM,20,CNR9886431388,Completed,,CID147525,Prime Sedan,Vijayanagar,Devanahalli,126,0,4,4,
29-05-24,Wednesday,7:11:00 PM,19,CNR7329654011,Cancelled,Driver Cancelled,CID504900,Prime Sedan,Marathahalli,Cox Town,528,29,,,
13-05-24,Monday,11:08:00 PM,23,CNR5581714042,Completed,,CID908946,Prime SUV,BTM Layout,Kadugodi,182,0,4.3,4.8,
15-05-24,Wednesday,3:24:00 PM,15,CNR3633931909,Completed,,CID596827,Mini,KR Puram,Sahakar Nagar,296,0,4.9,4.6,
17-05-24,Friday,6:26:00 AM,6,CNR9045676104,Completed,,CID813512,Bike,Kammanahalli,Mysore Road,1222,47,4.5,4.2,
21-05-24,Tuesday,11:37:00 AM,11,CNR6600180077,Cancelled,Driver Unavailable,CID204118,Prime SUV,Mysore Road,Mysore Road,113,45,,,
22-05-24,Wednesday,10:43:00 AM,10,CNR5818495882,Cancelled,Driver Cancelled,CID318815,Auto,Bannerghatta Road,Hulimavu,134,3,,,
22-05-24,Wednesday,10:29:00 PM,22,CNR7041673815,Completed,,CID722785,Prime Plus,Rajajinagar,Padmanabhanagar,256,0,4.8,4.2,
08-05-24,Wednesday,7:25:00 PM,19,CNR7094435052,Completed,,CID147466,Prime Sedan,Padmanabhanagar,Shivajinagar,2322,44,4.1,4.1,
22-05-24,Wednesday,6:11:00 PM,18,CNR4386593235,Cancelled,Driver Unavailable,CID985727,Prime SUV,Hennur,Peenya,386,34,,,
17-05-24,Friday,2:15:00 AM,2,CNR5046417373,Completed,,CID225508,eBike,Frazer Town,Bellandur,341,0,4.3,4.1,
09-05-24,Thursday,11:09:00 AM,11,CNR4293484854,Completed,,CID162057,Prime Sedan,Shantinagar,Shantinagar,1369,31,4.5,4,
23-05-24,Thursday,11:50:00 AM,11,CNR6958820835,Incomplete,,CID370114,Mini,Hennur,BTM Layout,395,45,,,
10-05-24,Friday,7:49:00 AM,7,CNR4739085893,Completed,,CID533215,Prime Sedan,Sarjapur Road,Bellandur,432,0,3.8,4.6,
31-05-24,Friday,5:20:00 PM,17,CNR9104378229,Completed,,CID546032,Mini,KR Puram,Kengeri,284,0,4.4,4.2,
06-05-24,Monday,7:56:00 AM,7,CNR4534863735,Completed,,CID958854,Prime Sedan,Basavanagudi,Richmond Town,208,14,4.3,3.8,
04-05-24,Saturday,9:47:00 AM,9,CNR1077663251,Completed,,CID200462,Prime SUV,Jayanagar,Peenya,531,26,4.5,4.1,
07-05-24,Tuesday,6:58:00 PM,18,CNR6869429274,Completed,,CID938249,Prime Sedan,Rajajinagar,Indiranagar,697,34,3.7,4.6,
18-05-24,Saturday,10:57:00 PM,22,CNR8958973082,Cancelled,Driver Cancelled,CID518231,Prime SUV,Sahakar Nagar,Varthur,377,15,,,
25-05-24,Saturday,1:49:00 PM,13,CNR5288504801,Incomplete,,CID242782,Auto,Koramangala,Kadugodi,239,5,,,
25-05-24,Saturday,10:08:00 AM,10,CNR3731033080,Completed,,CID699887,eBike,Chamarajpet,Devanahalli,181,0,4.3,4.7,
13-05-24,Monday,8:53:00 AM,8,CNR2058734182,Cancelled,Driver Unavailable,CID223739,Bike,Vijayanagar,Malleshwaram,356,0,,,
02-05-24,Thursday,6:12:00 AM,6,CNR5004281816,Completed,,CID251580,Prime SUV,Mysore Road,RT Nagar,620,0,3.8,4.9,
16-05-24,Thursday,9:50:00 AM,9,CNR1019725528,Incomplete,,CID370986,Auto,Bannerghatta Road,Malleshwaram,302,16,,,
23-05-24,Thursday,4:12:00 PM,16,CNR1740611669,Completed,,CID514470,Bike,Vijayanagar,Majestic,308,26,3.8,4,
16-05-24,Thursday,11:54:00 AM,11,CNR9026899537,Completed,,CID424697,Prime Sedan,Majestic,Hebbal,279,26,4.5,4.9,
05-05-24,Sunday,2:47:00 PM,14,CNR1159851195,Cancelled,Driver Cancelled,CID570466,eBike,Rajarajeshwari Nagar,Whitefield,649,47,,,
25-05-24,Saturday,5:24:00 PM,17,CNR4266854809,Cancelled,Customer Cancelled,CID148998,Auto,Richmond Town,Marathahalli,181,0,,,
20-05-24,Monday,8:45:00 AM,8,CNR6961849860,Completed,,CID716968,Prime SUV,Bellandur,Hebbal,361,20,4.1,4.7,
09-05-24,Thursday,2:22:00 AM,2,CNR2585994196,Completed,,CID620141,Auto,Rajarajeshwari Nagar,Marathahalli,248,1,3.7,4.1,
09-05-24,Thursday,10:41:00 AM,10,CNR8601188773,Completed,,CID717190,Mini,Ulsoor,Frazer Town,791,0,4.2,4.8,
16-05-24,Thursday,9:31:00 PM,21,CNR3472637240,Cancelled,Driver Unavailable,CID284011,Prime SUV,Kammanahalli,Malleshwaram,342,0,,,
25-05-24,Saturday,12:31:00 PM,12,CNR3152234394,Completed,,CID519277,eBike,KR Puram,Vijayanagar,335,8,4.1,3.8,
12-05-24,Sunday,11:12:00 AM,11,CNR9362334566,Cancelled,Driver Cancelled,CID715107,Bike,Devanahalli,Langford Town,402,0,,,
12-05-24,Sunday,8:40:00 AM,8,CNR7028452587,Cancelled,Driver Unavailable,CID637040,Bike,Tumkur Road,Mysore Road,577,25,,,
30-05-24,Thursday,7:51:00 AM,7,CNR3579063873,Cancelled,Customer Cancelled,CID226442,Bike,Langford Town,Marathahalli,267,12,,,
31-05-24,Friday,7:20:00 AM,7,CNR7315290710,Completed,,CID593924,Prime SUV,Langford Town,Rajarajeshwari Nagar,237,28,3.8,3.9,
08-05-24,Wednesday,6:56:00 AM,6,CNR1197071751,Cancelled,Customer Cancelled,CID117471,Prime Sedan,Rajarajeshwari Nagar,Chamarajpet,117,0,,,
04-05-24,Saturday,7:53:00 AM,7,CNR5345070563,Completed,,CID554391,Bike,Malleshwaram,Tumkur Road,137,36,3.9,4.6,
20-05-24,Monday,12:17:00 PM,12,CNR7896676863,Completed,,CID471511,Prime Sedan,Rajajinagar,Kadugodi,432,45,4.4,4.6,
08-05-24,Wednesday,9:00:00 AM,9,CNR5071851514,Cancelled,Customer Cancelled,CID485213,Prime Plus,Rajajinagar,Whitefield,128,7,,,
18-05-24,Saturday,6:59:00 AM,6,CNR2331965514,Completed,,CID777364,Auto,Ulsoor,HSR Layout,429,8,3.8,4.8,
04-05-24,Saturday,7:35:00 PM,19,CNR1500897902,Completed,,CID631657,eBike,Shivajinagar,Langford Town,444,41,3.8,4.5,
31-05-24,Friday,3:00:00 PM,15,CNR2870348821,Cancelled,Driver Cancelled,CID418120,Prime Sedan,Koramangala,Chickpet,206,42,,,
12-05-24,Sunday,7:21:00 AM,7,CNR5382924871,Completed,,CID736399,Bike,Whitefield,Shivajinagar,362,29,4.2,3.9,
05-05-24,Sunday,6:05:00 AM,6,CNR9699901966,Completed,,CID646468,eBike,Ulsoor,Varthur,409,0,4.5,4.2,
08-05-24,Wednesday,9:38:00 AM,9,CNR2369888759,Cancelled,Driver Unavailable,CID978594,Bike,Marathahalli,Ramamurthy Nagar,476,0,,,
18-05-24,Saturday,8:24:00 AM,8,CNR3070985317,Cancelled,Driver Cancelled,CID249607,Auto,Ulsoor,Shivajinagar,141,0,,,
22-05-24,Wednesday,2:38:00 PM,14,CNR9937231449,Completed,,CID918531,eBike,Tumkur Road,Majestic,443,0,4.4,3.9,
16-05-24,Thursday,6:06:00 PM,18,CNR5352969514,Cancelled,Driver Cancelled,CID471199,Auto,Kadugodi,Shivajinagar,408,7,,,
28-05-24,Tuesday,11:28:00 PM,23,CNR5365612115,Completed,,CID669543,Prime Plus,Shivajinagar,Ramamurthy Nagar,175,44,4.6,4.4,
25-05-24,Saturday,2:03:00 PM,14,CNR4840279594,Completed,,CID890936,eBike,Hosur Road,Tumkur Road,191,18,4.2,4.9,
22-05-24,Wednesday,5:25:00 PM,17,CNR3663166212,Completed,,CID477811,Auto,Whitefield,Chickpet,506,18,3.8,5,
25-05-24,Saturday,11:32:00 AM,11,CNR6244871794,Completed,,CID954641,Prime Sedan,Indiranagar,Magadi Road,303,0,4.4,4.9,
05-05-24,Sunday,2:54:00 PM,14,CNR1940907620,Completed,,CID254000,Auto,Jayanagar,Padmanabhanagar,168,0,4.2,3.9,
19-05-24,Sunday,8:05:00 AM,8,CNR8316414284,Cancelled,Driver Cancelled,CID178925,eBike,Richmond Town,Marathahalli,743,16,,,
13-05-24,Monday,6:48:00 AM,6,CNR7882718309,Completed,,CID682266,Mini,Banashankari,Bannerghatta Road,255,31,4.3,4.5,
07-05-24,Tuesday,5:37:00 AM,5,CNR7415367880,Completed,,CID747950,Bike,Hennur,Vijayanagar,243,0,4.7,4.5,
02-05-24,Thursday,3:54:00 PM,15,CNR4732479543,Completed,,CID790244,eBike,Ramamurthy Nagar,Tumkur Road,456,0,3.9,4.2,
08-05-24,Wednesday,11:12:00 AM,11,CNR9857225605,Completed,,CID233801,Prime Sedan,Kammanahalli,RT Nagar,394,41,4.2,4.6,
